Type,Path,Class,Fname,xTrain,xCorrect,xWrong,Mean,Var
Train,data/train/Shoes-Flats/7648411.332632.jpg,Shoes-Flats,7648411.332632.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7991546.589.jpg,Shoes-Flats,7991546.589.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7999381.363787.jpg,Shoes-Flats,7999381.363787.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7829938.303880.jpg,Shoes-Flats,7829938.303880.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7997794.81387.jpg,Shoes-Flats,7997794.81387.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8076514.632.jpg,Shoes-Flats,8076514.632.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7918262.559.jpg,Shoes-Flats,7918262.559.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8015518.368202.jpg,Shoes-Flats,8015518.368202.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8088845.3.jpg,Shoes-Flats,8088845.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8002563.200.jpg,Shoes-Flats,8002563.200.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8037939.375757.jpg,Shoes-Flats,8037939.375757.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7967861.89993.jpg,Shoes-Flats,7967861.89993.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7529925.632.jpg,Shoes-Flats,7529925.632.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7990741.360868.jpg,Shoes-Flats,7990741.360868.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7308800.247247.jpg,Shoes-Flats,7308800.247247.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7924987.214686.jpg,Shoes-Flats,7924987.214686.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8016604.401.jpg,Shoes-Flats,8016604.401.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8100126.7351.jpg,Shoes-Flats,8100126.7351.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7999370.193006.jpg,Shoes-Flats,7999370.193006.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8113479.589.jpg,Shoes-Flats,8113479.589.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7842710.3.jpg,Shoes-Flats,7842710.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7883413.382644.jpg,Shoes-Flats,7883413.382644.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8030145.3.jpg,Shoes-Flats,8030145.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8078688.58637.jpg,Shoes-Flats,8078688.58637.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8133989.7492.jpg,Shoes-Flats,8133989.7492.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8133989.45893.jpg,Shoes-Flats,8133989.45893.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8030183.99.jpg,Shoes-Flats,8030183.99.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7987952.632.jpg,Shoes-Flats,7987952.632.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7999506.301415.jpg,Shoes-Flats,7999506.301415.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7252138.69350.jpg,Shoes-Flats,7252138.69350.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8132562.552.jpg,Shoes-Flats,8132562.552.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7970536.374048.jpg,Shoes-Flats,7970536.374048.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7979036.585.jpg,Shoes-Flats,7979036.585.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8029425.372917.jpg,Shoes-Flats,8029425.372917.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7650157.72.jpg,Shoes-Flats,7650157.72.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7650157.310.jpg,Shoes-Flats,7650157.310.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8026542.235918.jpg,Shoes-Flats,8026542.235918.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7987188.401.jpg,Shoes-Flats,7987188.401.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7917682.13875.jpg,Shoes-Flats,7917682.13875.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8011412.200.jpg,Shoes-Flats,8011412.200.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7990741.26848.jpg,Shoes-Flats,7990741.26848.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7991895.231.jpg,Shoes-Flats,7991895.231.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7829941.360904.jpg,Shoes-Flats,7829941.360904.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7990742.360876.jpg,Shoes-Flats,7990742.360876.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7529924.31334.jpg,Shoes-Flats,7529924.31334.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7967466.352783.jpg,Shoes-Flats,7967466.352783.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8030145.398542.jpg,Shoes-Flats,8030145.398542.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7974895.632.jpg,Shoes-Flats,7974895.632.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7970521.332565.jpg,Shoes-Flats,7970521.332565.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7794340.332567.jpg,Shoes-Flats,7794340.332567.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7765845.72.jpg,Shoes-Flats,7765845.72.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7648411.383989.jpg,Shoes-Flats,7648411.383989.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7969509.352537.jpg,Shoes-Flats,7969509.352537.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7507405.185924.jpg,Shoes-Flats,7507405.185924.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7873795.396.jpg,Shoes-Flats,7873795.396.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7680622.411.jpg,Shoes-Flats,7680622.411.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8113535.13335.jpg,Shoes-Flats,8113535.13335.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7829947.247328.jpg,Shoes-Flats,7829947.247328.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8098536.9634.jpg,Shoes-Flats,8098536.9634.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8081639.343.jpg,Shoes-Flats,8081639.343.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8004721.585.jpg,Shoes-Flats,8004721.585.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8041925.376730.jpg,Shoes-Flats,8041925.376730.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8024620.56826.jpg,Shoes-Flats,8024620.56826.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8054562.8982.jpg,Shoes-Flats,8054562.8982.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7941348.72.jpg,Shoes-Flats,7941348.72.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7970521.384238.jpg,Shoes-Flats,7970521.384238.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8024797.3.jpg,Shoes-Flats,8024797.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7967861.351569.jpg,Shoes-Flats,7967861.351569.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7949544.16734.jpg,Shoes-Flats,7949544.16734.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8124950.23754.jpg,Shoes-Flats,8124950.23754.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7713254.289822.jpg,Shoes-Flats,7713254.289822.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8004722.3.jpg,Shoes-Flats,8004722.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7908856.132376.jpg,Shoes-Flats,7908856.132376.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7885817.687.jpg,Shoes-Flats,7885817.687.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7975644.355205.jpg,Shoes-Flats,7975644.355205.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7563148.393575.jpg,Shoes-Flats,7563148.393575.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7950965.687.jpg,Shoes-Flats,7950965.687.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8122728.973.jpg,Shoes-Flats,8122728.973.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8064311.239030.jpg,Shoes-Flats,8064311.239030.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7975644.355203.jpg,Shoes-Flats,7975644.355203.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7854425.3.jpg,Shoes-Flats,7854425.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7950968.9.jpg,Shoes-Flats,7950968.9.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8092832.82.jpg,Shoes-Flats,8092832.82.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8064995.385495.jpg,Shoes-Flats,8064995.385495.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7970521.263301.jpg,Shoes-Flats,7970521.263301.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8008234.106.jpg,Shoes-Flats,8008234.106.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8113479.21224.jpg,Shoes-Flats,8113479.21224.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8088845.19.jpg,Shoes-Flats,8088845.19.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7950965.72.jpg,Shoes-Flats,7950965.72.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8035167.92077.jpg,Shoes-Flats,8035167.92077.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8052965.20705.jpg,Shoes-Flats,8052965.20705.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8061995.301567.jpg,Shoes-Flats,8061995.301567.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7975662.183092.jpg,Shoes-Flats,7975662.183092.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7929776.1334.jpg,Shoes-Flats,7929776.1334.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8113487.11405.jpg,Shoes-Flats,8113487.11405.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7589408.113300.jpg,Shoes-Flats,7589408.113300.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7892469.478.jpg,Shoes-Flats,7892469.478.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7849753.311070.jpg,Shoes-Flats,7849753.311070.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7999370.14757.jpg,Shoes-Flats,7999370.14757.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7827325.365698.jpg,Shoes-Flats,7827325.365698.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7975644.355204.jpg,Shoes-Flats,7975644.355204.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7718785.5657.jpg,Shoes-Flats,7718785.5657.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8081983.9.jpg,Shoes-Flats,8081983.9.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7994299.20.jpg,Shoes-Flats,7994299.20.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8039950.89.jpg,Shoes-Flats,8039950.89.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7771159.14.jpg,Shoes-Flats,7771159.14.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7308800.127066.jpg,Shoes-Flats,7308800.127066.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8040029.106.jpg,Shoes-Flats,8040029.106.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8039903.376198.jpg,Shoes-Flats,8039903.376198.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7929800.99374.jpg,Shoes-Flats,7929800.99374.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7911410.6700.jpg,Shoes-Flats,7911410.6700.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8062001.247339.jpg,Shoes-Flats,8062001.247339.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7970521.263303.jpg,Shoes-Flats,7970521.263303.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7969903.352662.jpg,Shoes-Flats,7969903.352662.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7876367.353161.jpg,Shoes-Flats,7876367.353161.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8011507.3.jpg,Shoes-Flats,8011507.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7648411.332558.jpg,Shoes-Flats,7648411.332558.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7990742.360878.jpg,Shoes-Flats,7990742.360878.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7883416.3.jpg,Shoes-Flats,7883416.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8109513.61721.jpg,Shoes-Flats,8109513.61721.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7987784.3259.jpg,Shoes-Flats,7987784.3259.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7876367.353163.jpg,Shoes-Flats,7876367.353163.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8015430.3.jpg,Shoes-Flats,8015430.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7794340.1430.jpg,Shoes-Flats,7794340.1430.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7203617.82.jpg,Shoes-Flats,7203617.82.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8062001.263301.jpg,Shoes-Flats,8062001.263301.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7896859.585.jpg,Shoes-Flats,7896859.585.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8100126.396.jpg,Shoes-Flats,8100126.396.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7911142.828.jpg,Shoes-Flats,7911142.828.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7774330.632.jpg,Shoes-Flats,7774330.632.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8039903.89.jpg,Shoes-Flats,8039903.89.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7908857.307153.jpg,Shoes-Flats,7908857.307153.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7990741.303871.jpg,Shoes-Flats,7990741.303871.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7993414.403046.jpg,Shoes-Flats,7993414.403046.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7648411.351552.jpg,Shoes-Flats,7648411.351552.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8018546.4854.jpg,Shoes-Flats,8018546.4854.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7984093.72.jpg,Shoes-Flats,7984093.72.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7819607.300713.jpg,Shoes-Flats,7819607.300713.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7708895.26322.jpg,Shoes-Flats,7708895.26322.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7918511.14.jpg,Shoes-Flats,7918511.14.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8043012.376883.jpg,Shoes-Flats,8043012.376883.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7648411.74637.jpg,Shoes-Flats,7648411.74637.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7987180.1334.jpg,Shoes-Flats,7987180.1334.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8015521.368203.jpg,Shoes-Flats,8015521.368203.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7970555.301567.jpg,Shoes-Flats,7970555.301567.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7849745.285022.jpg,Shoes-Flats,7849745.285022.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7818587.358610.jpg,Shoes-Flats,7818587.358610.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7987061.359554.jpg,Shoes-Flats,7987061.359554.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8029940.6.jpg,Shoes-Flats,8029940.6.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8026726.371980.jpg,Shoes-Flats,8026726.371980.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8062001.263303.jpg,Shoes-Flats,8062001.263303.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7849753.285022.jpg,Shoes-Flats,7849753.285022.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7507405.95650.jpg,Shoes-Flats,7507405.95650.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7189716.360899.jpg,Shoes-Flats,7189716.360899.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7648411.290422.jpg,Shoes-Flats,7648411.290422.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7709401.358774.jpg,Shoes-Flats,7709401.358774.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7308800.164450.jpg,Shoes-Flats,7308800.164450.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7563148.360884.jpg,Shoes-Flats,7563148.360884.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8041655.18.jpg,Shoes-Flats,8041655.18.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8061995.248970.jpg,Shoes-Flats,8061995.248970.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8012112.270.jpg,Shoes-Flats,8012112.270.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8081983.271376.jpg,Shoes-Flats,8081983.271376.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8064960.350457.jpg,Shoes-Flats,8064960.350457.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8113490.11405.jpg,Shoes-Flats,8113490.11405.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7818672.72.jpg,Shoes-Flats,7818672.72.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7844871.3.jpg,Shoes-Flats,7844871.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8002563.632.jpg,Shoes-Flats,8002563.632.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7529924.728.jpg,Shoes-Flats,7529924.728.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8109599.18265.jpg,Shoes-Flats,8109599.18265.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8004735.276439.jpg,Shoes-Flats,8004735.276439.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8025572.345920.jpg,Shoes-Flats,8025572.345920.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8121753.406188.jpg,Shoes-Flats,8121753.406188.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7818587.367239.jpg,Shoes-Flats,7818587.367239.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7818587.358607.jpg,Shoes-Flats,7818587.358607.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7556663.3.jpg,Shoes-Flats,7556663.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7987253.82289.jpg,Shoes-Flats,7987253.82289.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7987286.158.jpg,Shoes-Flats,7987286.158.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7598641.37162.jpg,Shoes-Flats,7598641.37162.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7975767.382651.jpg,Shoes-Flats,7975767.382651.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7844125.1430.jpg,Shoes-Flats,7844125.1430.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8035170.139.jpg,Shoes-Flats,8035170.139.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8070467.388378.jpg,Shoes-Flats,8070467.388378.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8111448.402563.jpg,Shoes-Flats,8111448.402563.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8078688.12011.jpg,Shoes-Flats,8078688.12011.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7809136.904.jpg,Shoes-Flats,7809136.904.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7991131.20.jpg,Shoes-Flats,7991131.20.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7830006.303878.jpg,Shoes-Flats,7830006.303878.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7987244.7.jpg,Shoes-Flats,7987244.7.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8002563.3.jpg,Shoes-Flats,8002563.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7648411.290984.jpg,Shoes-Flats,7648411.290984.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7648411.332633.jpg,Shoes-Flats,7648411.332633.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8042726.2044.jpg,Shoes-Flats,8042726.2044.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7994299.521.jpg,Shoes-Flats,7994299.521.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7967466.263301.jpg,Shoes-Flats,7967466.263301.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7530684.9665.jpg,Shoes-Flats,7530684.9665.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7819607.72.jpg,Shoes-Flats,7819607.72.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8113479.72.jpg,Shoes-Flats,8113479.72.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7987288.559.jpg,Shoes-Flats,7987288.559.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7956164.324180.jpg,Shoes-Flats,7956164.324180.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7650157.328.jpg,Shoes-Flats,7650157.328.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7203985.7862.jpg,Shoes-Flats,7203985.7862.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8124950.40015.jpg,Shoes-Flats,8124950.40015.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7929800.12631.jpg,Shoes-Flats,7929800.12631.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7671116.247238.jpg,Shoes-Flats,7671116.247238.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7990742.360877.jpg,Shoes-Flats,7990742.360877.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8113535.99031.jpg,Shoes-Flats,8113535.99031.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8064136.385131.jpg,Shoes-Flats,8064136.385131.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8104157.401.jpg,Shoes-Flats,8104157.401.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8024784.3.jpg,Shoes-Flats,8024784.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8079560.106.jpg,Shoes-Flats,8079560.106.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7987286.385.jpg,Shoes-Flats,7987286.385.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8004128.89.jpg,Shoes-Flats,8004128.89.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7949544.7516.jpg,Shoes-Flats,7949544.7516.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7965433.350854.jpg,Shoes-Flats,7965433.350854.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8043012.376881.jpg,Shoes-Flats,8043012.376881.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8080809.26956.jpg,Shoes-Flats,8080809.26956.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8038931.3.jpg,Shoes-Flats,8038931.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8113490.589.jpg,Shoes-Flats,8113490.589.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7946002.1758.jpg,Shoes-Flats,7946002.1758.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7713254.14443.jpg,Shoes-Flats,7713254.14443.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7992931.72.jpg,Shoes-Flats,7992931.72.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8030120.160668.jpg,Shoes-Flats,8030120.160668.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7873795.3.jpg,Shoes-Flats,7873795.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7563148.207017.jpg,Shoes-Flats,7563148.207017.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7210899.72.jpg,Shoes-Flats,7210899.72.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7987789.3259.jpg,Shoes-Flats,7987789.3259.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8027335.18885.jpg,Shoes-Flats,8027335.18885.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7684858.7511.jpg,Shoes-Flats,7684858.7511.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7683647.77834.jpg,Shoes-Flats,7683647.77834.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/8034298.72.jpg,Shoes-Flats,8034298.72.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Flats/7419064.216.jpg,Shoes-Flats,7419064.216.jpg,0.0,0.0,0.0,,
